epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,92509.9,0.65988,0.35011,0.87017,0.89466,0.8185,0.88978,0.62025,0.90078,0.40992,0.95185,0.0004126,0.0004126,0.0004126
180,93031.6,0.65278,0.34677,0.86748,0.89116,0.82364,0.89091,0.62161,0.90074,0.40782,0.95081,0.0004093,0.0004093,0.0004093
181,93552.9,0.65038,0.34581,0.87051,0.88771,0.83125,0.89264,0.62233,0.90203,0.40754,0.95115,0.000406,0.000406,0.000406
182,94075.4,0.66204,0.35266,0.86872,0.88328,0.83162,0.89224,0.62224,0.90293,0.40676,0.95154,0.0004027,0.0004027,0.0004027
183,94591.7,0.64896,0.34416,0.86754,0.88957,0.82754,0.89411,0.62365,0.90425,0.40968,0.95092,0.0003994,0.0003994,0.0003994
184,95113.6,0.64197,0.34025,0.86796,0.90001,0.81405,0.88774,0.61896,0.90979,0.41521,0.95331,0.0003961,0.0003961,0.0003961
185,95631.1,0.64545,0.34384,0.86907,0.89557,0.81418,0.88996,0.62107,0.90839,0.41165,0.9535,0.0003928,0.0003928,0.0003928
186,96147.2,0.64003,0.34135,0.86785,0.90123,0.82256,0.89297,0.62561,0.9024,0.40641,0.95197,0.0003895,0.0003895,0.0003895
187,96667.4,0.63783,0.33886,0.86799,0.8994,0.82769,0.89632,0.62603,0.90183,0.40621,0.95255,0.0003862,0.0003862,0.0003862
188,97185.1,0.63829,0.33933,0.86356,0.88462,0.83963,0.89592,0.62483,0.90251,0.40685,0.95299,0.0003829,0.0003829,0.0003829
189,97697.2,0.63516,0.33746,0.86456,0.90396,0.82262,0.89459,0.62611,0.9019,0.40702,0.95277,0.0003796,0.0003796,0.0003796
190,98209.8,0.63655,0.33639,0.86509,0.89163,0.82836,0.89479,0.62556,0.90059,0.40675,0.95123,0.0003763,0.0003763,0.0003763
191,98723,0.63692,0.33869,0.86461,0.91779,0.8117,0.89379,0.62548,0.90055,0.40671,0.95068,0.000373,0.000373,0.000373
192,99229.9,0.63483,0.33799,0.8642,0.91245,0.82027,0.89707,0.62554,0.90002,0.4057,0.95016,0.0003697,0.0003697,0.0003697
193,99737.1,0.63432,0.33574,0.86785,0.8931,0.83553,0.89755,0.62704,0.89832,0.40536,0.95002,0.0003664,0.0003664,0.0003664
194,100247,0.63103,0.33441,0.86492,0.89109,0.83801,0.89827,0.62615,0.89852,0.40565,0.94989,0.0003631,0.0003631,0.0003631
195,100755,0.63466,0.33929,0.86409,0.89179,0.84013,0.89751,0.62654,0.89845,0.40644,0.95009,0.0003598,0.0003598,0.0003598
196,101264,0.6352,0.33936,0.86477,0.89789,0.83443,0.89657,0.6258,0.89749,0.40582,0.94978,0.0003565,0.0003565,0.0003565
197,101772,0.6279,0.33618,0.86365,0.89784,0.83043,0.89587,0.62502,0.89836,0.40639,0.9503,0.0003532,0.0003532,0.0003532
198,102279,0.62823,0.33468,0.86254,0.89522,0.83786,0.89324,0.62473,0.89866,0.40556,0.95075,0.0003499,0.0003499,0.0003499
199,102788,0.63216,0.33589,0.86474,0.89985,0.83076,0.89369,0.62527,0.89799,0.40438,0.95044,0.0003466,0.0003466,0.0003466
200,103295,0.62919,0.3313,0.86503,0.90028,0.82822,0.89357,0.62431,0.89903,0.40391,0.95133,0.0003433,0.0003433,0.0003433
201,103802,0.62357,0.32956,0.86161,0.90275,0.82763,0.89621,0.62391,0.89773,0.40401,0.95066,0.00034,0.00034,0.00034
202,104310,0.62716,0.33186,0.86327,0.904,0.8274,0.89573,0.62412,0.89757,0.40432,0.95093,0.0003367,0.0003367,0.0003367
203,104819,0.61945,0.33163,0.86176,0.90752,0.81906,0.89471,0.62409,0.89771,0.40422,0.95215,0.0003334,0.0003334,0.0003334
204,105326,0.62395,0.33159,0.86516,0.90645,0.81967,0.89433,0.62465,0.89794,0.40507,0.95221,0.0003301,0.0003301,0.0003301
205,105829,0.62208,0.33021,0.86371,0.89338,0.82478,0.89356,0.62404,0.89834,0.40448,0.95257,0.0003268,0.0003268,0.0003268
206,106337,0.60891,0.32403,0.85924,0.89246,0.82188,0.89291,0.62466,0.89836,0.40464,0.95254,0.0003235,0.0003235,0.0003235
207,106845,0.61325,0.32707,0.85853,0.89488,0.82209,0.89497,0.6247,0.89836,0.40416,0.95179,0.0003202,0.0003202,0.0003202
208,107352,0.6169,0.32637,0.86063,0.88245,0.8325,0.89772,0.62666,0.89808,0.40444,0.95171,0.0003169,0.0003169,0.0003169
209,107858,0.61968,0.32986,0.86112,0.90531,0.81493,0.89837,0.62753,0.8977,0.40374,0.95146,0.0003136,0.0003136,0.0003136
210,108371,0.6037,0.32262,0.85628,0.90329,0.81478,0.89759,0.62748,0.89812,0.40382,0.95151,0.0003103,0.0003103,0.0003103
211,108879,0.60762,0.32065,0.85606,0.90723,0.81634,0.89943,0.62868,0.89805,0.40299,0.95148,0.000307,0.000307,0.000307
212,109389,0.6061,0.32186,0.86003,0.91002,0.81229,0.89908,0.62852,0.89797,0.40252,0.9516,0.0003037,0.0003037,0.0003037
213,109897,0.61027,0.32353,0.85737,0.90308,0.81644,0.89672,0.62804,0.89816,0.40233,0.95167,0.0003004,0.0003004,0.0003004
214,110404,0.60268,0.32154,0.85554,0.91139,0.81185,0.89645,0.62853,0.89832,0.40303,0.95212,0.0002971,0.0002971,0.0002971
215,110912,0.6056,0.32162,0.85933,0.90882,0.81309,0.89594,0.62904,0.89854,0.40325,0.95268,0.0002938,0.0002938,0.0002938
216,111421,0.60069,0.31995,0.85605,0.90819,0.81067,0.89707,0.62792,0.8987,0.40299,0.95299,0.0002905,0.0002905,0.0002905
217,111929,0.60254,0.32059,0.854,0.90563,0.8088,0.89663,0.62802,0.89837,0.40251,0.953,0.0002872,0.0002872,0.0002872
218,112437,0.59707,0.31971,0.853,0.8758,0.83521,0.89696,0.62768,0.89827,0.40201,0.95296,0.0002839,0.0002839,0.0002839
219,112945,0.59301,0.31313,0.85344,0.88067,0.83265,0.8956,0.62815,0.89823,0.40162,0.9529,0.0002806,0.0002806,0.0002806
220,113453,0.59621,0.31672,0.85401,0.8769,0.84079,0.896,0.62762,0.89813,0.40184,0.953,0.0002773,0.0002773,0.0002773
221,113960,0.58942,0.3125,0.85369,0.88394,0.8339,0.89668,0.62854,0.89832,0.4019,0.95335,0.000274,0.000274,0.000274
222,114469,0.59524,0.31539,0.8537,0.88477,0.83127,0.89622,0.62933,0.89859,0.40139,0.95358,0.0002707,0.0002707,0.0002707
223,114979,0.58463,0.31086,0.85313,0.88542,0.83186,0.89648,0.63038,0.89851,0.40131,0.95347,0.0002674,0.0002674,0.0002674
224,115491,0.59231,0.31407,0.85538,0.88998,0.82913,0.89594,0.6302,0.89793,0.40072,0.95326,0.0002641,0.0002641,0.0002641
225,116000,0.5906,0.31416,0.85692,0.88756,0.82414,0.89601,0.63054,0.8978,0.40044,0.9532,0.0002608,0.0002608,0.0002608
226,116511,0.583,0.3112,0.85389,0.90283,0.81221,0.89686,0.63077,0.89786,0.40016,0.9534,0.0002575,0.0002575,0.0002575
227,117023,0.58758,0.31281,0.85254,0.90256,0.81353,0.89683,0.63239,0.89792,0.40055,0.95344,0.0002542,0.0002542,0.0002542
228,117534,0.58475,0.31221,0.85526,0.90469,0.81322,0.8973,0.63229,0.89757,0.39993,0.95322,0.0002509,0.0002509,0.0002509
229,118042,0.58208,0.31013,0.85436,0.90823,0.80973,0.89675,0.63231,0.89772,0.39975,0.95331,0.0002476,0.0002476,0.0002476
230,118545,0.57599,0.30703,0.85212,0.9081,0.81018,0.89801,0.63266,0.89778,0.40003,0.95327,0.0002443,0.0002443,0.0002443
231,119057,0.57891,0.308,0.84939,0.90507,0.81267,0.89765,0.63217,0.89807,0.40001,0.95343,0.000241,0.000241,0.000241
232,119565,0.57651,0.30703,0.85134,0.89458,0.82177,0.89823,0.63168,0.89794,0.39997,0.95349,0.0002377,0.0002377,0.0002377
233,120072,0.57328,0.30656,0.84899,0.89192,0.82448,0.89859,0.63154,0.89798,0.40004,0.95339,0.0002344,0.0002344,0.0002344
234,120579,0.579,0.306,0.85353,0.89122,0.82738,0.89874,0.63166,0.89749,0.40011,0.95339,0.0002311,0.0002311,0.0002311
235,121088,0.56877,0.30365,0.84885,0.89591,0.82502,0.89946,0.63232,0.89774,0.40026,0.95383,0.0002278,0.0002278,0.0002278
236,121595,0.57381,0.30451,0.84975,0.88848,0.83037,0.89891,0.63216,0.89817,0.40016,0.95424,0.0002245,0.0002245,0.0002245
237,122103,0.57443,0.30456,0.85208,0.89878,0.82638,0.89953,0.63264,0.8984,0.39991,0.95464,0.0002212,0.0002212,0.0002212
238,122613,0.57127,0.30626,0.84859,0.89788,0.82695,0.90004,0.63205,0.89883,0.39971,0.95511,0.0002179,0.0002179,0.0002179
239,123120,0.56936,0.30209,0.84859,0.90435,0.82559,0.90027,0.63321,0.89902,0.39961,0.95534,0.0002146,0.0002146,0.0002146
240,123631,0.56672,0.30071,0.8478,0.90246,0.82686,0.90037,0.63291,0.89919,0.39949,0.95555,0.0002113,0.0002113,0.0002113
241,124139,0.5739,0.30552,0.85017,0.90397,0.82802,0.89954,0.63217,0.89931,0.3998,0.95568,0.000208,0.000208,0.000208
242,124647,0.56869,0.30304,0.84826,0.9052,0.82854,0.90011,0.63341,0.8996,0.4002,0.95594,0.0002047,0.0002047,0.0002047
243,125158,0.56595,0.30237,0.85051,0.9042,0.82766,0.90014,0.6333,0.89977,0.4005,0.95606,0.0002014,0.0002014,0.0002014
244,125666,0.56771,0.30229,0.84799,0.8989,0.8305,0.90048,0.63304,0.89985,0.40045,0.95612,0.0001981,0.0001981,0.0001981
245,126175,0.56315,0.30039,0.84624,0.89361,0.83441,0.90157,0.63363,0.89967,0.40044,0.95611,0.0001948,0.0001948,0.0001948
246,126688,0.55946,0.29931,0.84898,0.89539,0.83443,0.90179,0.63373,0.89964,0.40056,0.95606,0.0001915,0.0001915,0.0001915
247,127202,0.55902,0.29904,0.84783,0.89529,0.83628,0.90209,0.63386,0.89973,0.40068,0.9561,0.0001882,0.0001882,0.0001882
248,127714,0.56021,0.29905,0.84772,0.89558,0.83831,0.90158,0.63276,0.8996,0.40036,0.95585,0.0001849,0.0001849,0.0001849
249,128223,0.55852,0.29677,0.84661,0.89657,0.83815,0.90284,0.63279,0.89983,0.40034,0.95605,0.0001816,0.0001816,0.0001816
250,128733,0.55697,0.29913,0.8493,0.89896,0.83745,0.90296,0.63308,0.89968,0.40007,0.95611,0.0001783,0.0001783,0.0001783
251,129242,0.55269,0.29648,0.84829,0.89915,0.83473,0.90297,0.63249,0.89972,0.39969,0.95621,0.000175,0.000175,0.000175
252,129751,0.5497,0.29383,0.84435,0.89807,0.83767,0.90301,0.63265,0.8998,0.39985,0.95624,0.0001717,0.0001717,0.0001717
253,130261,0.54922,0.29277,0.84651,0.89187,0.84098,0.90328,0.63312,0.89985,0.39999,0.95637,0.0001684,0.0001684,0.0001684
254,130769,0.55434,0.29551,0.84483,0.89392,0.83997,0.9042,0.63314,0.90008,0.40001,0.95657,0.0001651,0.0001651,0.0001651
255,131277,0.54876,0.2933,0.84359,0.89184,0.84089,0.90361,0.6323,0.89987,0.39988,0.95641,0.0001618,0.0001618,0.0001618
256,131785,0.54982,0.29471,0.8444,0.89074,0.83997,0.90326,0.63271,0.90002,0.39965,0.95644,0.0001585,0.0001585,0.0001585
257,132293,0.54281,0.29223,0.8451,0.88718,0.83964,0.90343,0.63258,0.90018,0.39989,0.95653,0.0001552,0.0001552,0.0001552
258,132801,0.54608,0.29129,0.84293,0.88727,0.84057,0.90348,0.6332,0.90033,0.40007,0.9566,0.0001519,0.0001519,0.0001519
259,133310,0.54033,0.28818,0.84139,0.88464,0.84073,0.90375,0.63317,0.90049,0.40057,0.95674,0.0001486,0.0001486,0.0001486
260,133818,0.54498,0.29091,0.84307,0.88512,0.842,0.90378,0.63309,0.90029,0.40065,0.95674,0.0001453,0.0001453,0.0001453
261,134326,0.54243,0.29013,0.84255,0.8868,0.84076,0.90429,0.63305,0.90028,0.4008,0.95691,0.000142,0.000142,0.000142
262,134833,0.53953,0.29086,0.84222,0.88489,0.83991,0.90393,0.63328,0.90032,0.40108,0.95699,0.0001387,0.0001387,0.0001387
263,135341,0.53744,0.28788,0.84217,0.88471,0.84107,0.90412,0.63305,0.9004,0.40102,0.95702,0.0001354,0.0001354,0.0001354
264,135849,0.54053,0.28939,0.84259,0.89003,0.83571,0.90351,0.63257,0.90052,0.40105,0.95706,0.0001321,0.0001321,0.0001321
265,136356,0.54365,0.29219,0.84408,0.88965,0.83578,0.90403,0.63338,0.90047,0.40087,0.95699,0.0001288,0.0001288,0.0001288
266,136864,0.53494,0.28676,0.84419,0.8903,0.83658,0.90416,0.63286,0.9004,0.40039,0.95689,0.0001255,0.0001255,0.0001255
267,137372,0.53691,0.28721,0.84067,0.89635,0.83398,0.90449,0.63325,0.90044,0.40007,0.95699,0.0001222,0.0001222,0.0001222
268,137880,0.53167,0.28549,0.84121,0.89615,0.83404,0.90475,0.63296,0.90061,0.4,0.95714,0.0001189,0.0001189,0.0001189
269,138390,0.53051,0.28419,0.8398,0.89427,0.83515,0.90473,0.63246,0.90078,0.40015,0.95718,0.0001156,0.0001156,0.0001156
270,138899,0.53412,0.28352,0.83933,0.89358,0.83502,0.90502,0.63267,0.90081,0.40023,0.95719,0.0001123,0.0001123,0.0001123
271,139408,0.52941,0.28358,0.84311,0.89331,0.83588,0.9055,0.63297,0.90085,0.40014,0.95723,0.000109,0.000109,0.000109
272,139917,0.53252,0.28546,0.83995,0.89434,0.83709,0.90604,0.63345,0.90093,0.40015,0.95722,0.0001057,0.0001057,0.0001057
273,140428,0.52959,0.2839,0.83973,0.89653,0.83843,0.90613,0.63347,0.90104,0.4002,0.95723,0.0001024,0.0001024,0.0001024
274,140939,0.52944,0.28457,0.84069,0.89668,0.83925,0.9066,0.63361,0.90115,0.40033,0.95729,9.91e-05,9.91e-05,9.91e-05
275,141451,0.5325,0.28538,0.84213,0.8943,0.83835,0.90617,0.63396,0.90126,0.4003,0.95732,9.58e-05,9.58e-05,9.58e-05
276,141961,0.532,0.28516,0.84108,0.89473,0.83845,0.90661,0.63417,0.90141,0.40025,0.95736,9.25e-05,9.25e-05,9.25e-05
277,142472,0.52682,0.28244,0.84007,0.89605,0.83811,0.90626,0.63412,0.90152,0.40026,0.95742,8.92e-05,8.92e-05,8.92e-05
278,142980,0.52341,0.2809,0.83768,0.89485,0.83832,0.9062,0.63439,0.90173,0.40032,0.9575,8.59e-05,8.59e-05,8.59e-05
279,143491,0.52488,0.28111,0.83811,0.89528,0.83945,0.90656,0.63415,0.90181,0.40043,0.95741,8.26e-05,8.26e-05,8.26e-05
280,144000,0.52728,0.28261,0.83923,0.89486,0.84019,0.90666,0.63442,0.90194,0.40067,0.95746,7.93e-05,7.93e-05,7.93e-05
281,144513,0.52728,0.28286,0.8385,0.89466,0.8407,0.9068,0.63465,0.90198,0.4008,0.9575,7.6e-05,7.6e-05,7.6e-05
282,145023,0.5225,0.28063,0.84016,0.89505,0.84039,0.90664,0.63408,0.90203,0.40096,0.9575,7.27e-05,7.27e-05,7.27e-05
283,145531,0.52036,0.27932,0.83814,0.89629,0.84168,0.90672,0.63369,0.90211,0.40125,0.95753,6.94e-05,6.94e-05,6.94e-05
284,146038,0.5138,0.27777,0.83859,0.89653,0.84089,0.90653,0.63386,0.9023,0.40138,0.95764,6.61e-05,6.61e-05,6.61e-05
285,146546,0.51995,0.27913,0.84004,0.89668,0.84042,0.90662,0.6339,0.90255,0.40148,0.95777,6.28e-05,6.28e-05,6.28e-05
286,147055,0.51442,0.27682,0.83877,0.89666,0.84003,0.90683,0.63381,0.90273,0.40173,0.95791,5.95e-05,5.95e-05,5.95e-05
287,147563,0.51217,0.27653,0.83768,0.89755,0.83936,0.90675,0.63417,0.90293,0.40186,0.9581,5.62e-05,5.62e-05,5.62e-05
288,148072,0.52106,0.27966,0.83792,0.89816,0.83944,0.90682,0.63409,0.90307,0.40201,0.95824,5.29e-05,5.29e-05,5.29e-05
289,148581,0.51286,0.27526,0.83723,0.89922,0.83943,0.90692,0.63404,0.90323,0.40213,0.95841,4.96e-05,4.96e-05,4.96e-05
290,149089,0.51445,0.27649,0.83681,0.90025,0.83902,0.90693,0.6339,0.90357,0.40229,0.95882,4.63e-05,4.63e-05,4.63e-05
291,149598,0.51422,0.2672,0.82919,0.9001,0.83943,0.907,0.63398,0.90378,0.40229,0.95903,4.3e-05,4.3e-05,4.3e-05
292,150106,0.505,0.26223,0.82225,0.90115,0.84079,0.90724,0.63433,0.90379,0.40201,0.95909,3.97e-05,3.97e-05,3.97e-05
293,150614,0.50444,0.26242,0.82615,0.9002,0.84154,0.90719,0.63411,0.9038,0.40199,0.95911,3.64e-05,3.64e-05,3.64e-05
294,151122,0.49676,0.26022,0.82075,0.89941,0.84203,0.90726,0.63446,0.90391,0.40191,0.95923,3.31e-05,3.31e-05,3.31e-05
295,151629,0.49757,0.25984,0.8236,0.89843,0.84267,0.90695,0.63443,0.90401,0.40196,0.95931,2.98e-05,2.98e-05,2.98e-05
296,152137,0.49323,0.25757,0.82483,0.89879,0.8425,0.90706,0.63462,0.90413,0.40187,0.9594,2.65e-05,2.65e-05,2.65e-05
297,152650,0.48632,0.25502,0.82147,0.89683,0.84269,0.90673,0.63467,0.90421,0.40188,0.9595,2.32e-05,2.32e-05,2.32e-05
298,153160,0.49151,0.25636,0.82277,0.89685,0.8426,0.90675,0.63454,0.90422,0.40195,0.95946,1.99e-05,1.99e-05,1.99e-05
299,153668,0.48999,0.25588,0.8196,0.89591,0.84273,0.90678,0.6347,0.90433,0.40206,0.95955,1.66e-05,1.66e-05,1.66e-05
300,154180,0.48787,0.25462,0.82077,0.8954,0.84277,0.90641,0.63466,0.90444,0.4021,0.95965,1.33e-05,1.33e-05,1.33e-05
